"id","receivedDate","division","district","shift","serviceType","source","allegationType","allegation","finding","disposition","residentId","residentRace","residentSex","residentAge","officerIdentifier","officerRace","officerSex","officerAge","officerYearsOfService"
"29ced1b115d1172f37eb35ca26053770","2014-01-17 00:00:00","Field Services","Patrol North","Fourth Watch","","Internal","Internal Investigation","Conduct Unbecoming","Sustained","","008f13941859088e7382919e55773781","","Female","","99bcb18641fcfb5cdb528297e6cf8767","White","Female","43","16"
"29ced1b115d1172f37eb35ca26053770","2014-01-17 00:00:00","Field Services","Patrol North","Scat","","Internal","Internal Investigation","Conduct on and Off Duty","Sustained","","008f13941859088e7382919e55773781","","Female","","6a3cb004c0b607144027f84d43f6b176","White","Male","39","18"
"29ced1b115d1172f37eb35ca26053770","2014-01-17 00:00:00","Support Services","Training","","","Internal","Internal Investigation","Report to Supervisor Incident That Affect the Efficiency or Discipline","Sustained","","38be2498ef94f5bea6c284984d4c629d","White","Male","44","Fb333c02251d255150244b6b24719d0d","White","Female","38","17"
"29ced1b115d1172f37eb35ca26053770","2014-01-17 00:00:00","Field Services","Patrol North","Fourth Watch","","Internal","Internal Investigation","Commit a Misdemeanor Crime","Withdrawn","","62595ab3511b02ff48c2dfe5c658c099","","Male","","99bcb18641fcfb5cdb528297e6cf8767","White","Female","43","16"
"29ced1b115d1172f37eb35ca26053770","2014-01-17 00:00:00","Field Services","Patrol North","Fourth Watch","","Internal","Internal Investigation","Conduct Unbecoming","Sustained","","38be2498ef94f5bea6c284984d4c629d","White","Male","44","99bcb18641fcfb5cdb528297e6cf8767","White","Female","43","16"
"29ced1b115d1172f37eb35ca26053770","2014-01-17 00:00:00","Field Services","Patrol North","Scat","","Internal","Internal Investigation","Conduct on and Off Duty","Sustained","","62595ab3511b02ff48c2dfe5c658c099","","Male","","6a3cb004c0b607144027f84d43f6b176","White","Male","39","18"
"29ced1b115d1172f37eb35ca26053770","2014-01-17 00:00:00","Field Services","Patrol North","Scat","","Internal","Internal Investigation","Conduct on and Off Duty","Sustained","","38be2498ef94f5bea6c284984d4c629d","White","Male","44","6a3cb004c0b607144027f84d43f6b176","White","Male","39","18"
"29ced1b115d1172f37eb35ca26053770","2014-01-17 00:00:00","Support Services","Training","","","Internal","Internal Investigation","Maintaining Departmental Integrity","Not Sustained","","008f13941859088e7382919e55773781","","Female","","Fb333c02251d255150244b6b24719d0d","White","Female","38","17"
"29ced1b115d1172f37eb35ca26053770","2014-01-17 00:00:00","Support Services","Training","","","Internal","Internal Investigation","Report to Supervisor Incident That Affect the Efficiency or Discipline","Sustained","","008f13941859088e7382919e55773781","","Female","","Fb333c02251d255150244b6b24719d0d","White","Female","38","17"
"29ced1b115d1172f37eb35ca26053770","2014-01-17 00:00:00","Field Services","Patrol North","Fourth Watch","","Internal","Internal Investigation","Commit a Misdemeanor Crime","Withdrawn","","008f13941859088e7382919e55773781","","Female","","99bcb18641fcfb5cdb528297e6cf8767","White","Female","43","16"
"29ced1b115d1172f37eb35ca26053770","2014-01-17 00:00:00","Support Services","Training","","","Internal","Internal Investigation","Maintaining Departmental Integrity","Not Sustained","","62595ab3511b02ff48c2dfe5c658c099","","Male","","Fb333c02251d255150244b6b24719d0d","White","Female","38","17"
"29ced1b115d1172f37eb35ca26053770","2014-01-17 00:00:00","Support Services","Training","","","Internal","Internal Investigation","Report to Supervisor Incident That Affect the Efficiency or Discipline","Sustained","","62595ab3511b02ff48c2dfe5c658c099","","Male","","Fb333c02251d255150244b6b24719d0d","White","Female","38","17"
"dea3ff4693e2cf23c8c0a7d6124f3992","2014-01-17 00:00:00","Field Services","Patrol East","Second Watch","","","External Investigation","Complete and Thorough Investigation","Sustained","","B0afcfe3ea619e86c014f257f8e0a38b","White","Female","44","642b708726769c4aa12261b2dbbd7cc5","White","Male","41","12"
"dea3ff4693e2cf23c8c0a7d6124f3992","2014-01-17 00:00:00","Field Services","Patrol East","Second Watch","","","External Investigation","Complete and Thorough Investigation","Sustained","","8772e2267fb5b7549a19b1f29d8dcf21","White","Female","","642b708726769c4aa12261b2dbbd7cc5","White","Male","41","12"
"dea3ff4693e2cf23c8c0a7d6124f3992","2014-01-17 00:00:00","Field Services","Patrol East","Second Watch","","","External Investigation","Rude Conduct With Citizen","Not Sustained","","B0afcfe3ea619e86c014f257f8e0a38b","White","Female","44","642b708726769c4aa12261b2dbbd7cc5","White","Male","41","12"
"dea3ff4693e2cf23c8c0a7d6124f3992","2014-01-17 00:00:00","Field Services","Patrol East","Second Watch","","","External Investigation","Rude Conduct With Citizen","Not Sustained","","8772e2267fb5b7549a19b1f29d8dcf21","White","Female","","642b708726769c4aa12261b2dbbd7cc5","White","Male","41","12"
"9c7afa7031fd48fe49a27f9555b432c9","2014-01-21 00:00:00","Field Services","Patrol East","First Watch","","Blueteam","Internal Investigation","Care of Assigned Equipment","Sustained","","","","","","82f2487fb9a85abe9da452bc2831fc4f","White","Male","49","12"
"c49818142c3af441a99bf771438af108","2015-06-08 00:00:00","Support Services","Administrative Services","Animal Control Section","","Internal","Internal Investigation","Quarrel With Co-Worker","Not Sustained","","","","","","Ef7a77ebc3af008f3d1ab5ffe27162d4","Hispanic","Male","49","4"
"aeb2bd731d6f37830035dc57d1226c51","2015-06-09 00:00:00","Field Services","Patrol West","First Watch","","Internal","Internal Investigation","Fail to Qualify With Handgun","Sustained","","","","","","5b348f89cf478c7dcf08ee7bd0efc333","White","Male","46","21"
"7cec69c448d426bf10584a3dbbd05b8a","2015-06-11 00:00:00","Field Services","Patrol East","Scat","","","External Investigation","Rude Conduct With Citizen","Not Sustained","","895dbd111e074fbee054a50809b8db6e","White","Female","40","7e567a64ac18f978f1ef36d246105099","White","Female","30","5"
"ad1c82871943ec8edd909eaf3cca81ef","2015-06-12 00:00:00","Field Services","Patrol West","Second Watch","","Internal","Internal Investigation","Unsafe Handling of Weapon","Sustained","","","","","","Bd9f490d417fc30615d5d13d5c9aaebf","White","Male","49","18"
"9a28efe480abb725e559a57d564f4a7a","2015-06-16 00:00:00","Field Services","Patrol East","First Watch","","","Internal Investigation","Commit a Misdemeanor Crime","Not Sustained","","Cabc6143e16912403e654a4f40aec45b","","","","Ba3c1a0e36bd939c0d7e3f6f67365c9b","White","Male","47","15"
"718597b3a7d4c92e6da34e019019b994","2015-06-16 00:00:00","Field Services","Patrol West","First Watch","","Internal","External Investigation","Racial Profiling","Unfounded","","Ecc5e96ed9faea2297926f7fece28862","Hispanic","Male","22","F9962466f55917640fcee592f61b1c5b","White","Male","46","24"
"27ac97d0cca207c3144270629a59068d","2015-06-16 00:00:00","Field Services","Patrol North","Third Watch","","External","External Investigation","Racial Profiling","Unfounded","","251c55388ee0830b11e6e775b0b966c1","Black","Male","66","545860c96dc548557368e859a1d596dd","White","Male","38","14"
"147f80e15f97090a0f9bb5a4604f18bf","2015-06-19 00:00:00","Field Services","Patrol North","Fourth Watch","","Internal","Internal Investigation","Prisoner Escape","Exonerated","","","","","","Ea4ad6a475e42d69283a04c04b6772de","White","Male","37","2"
"147f80e15f97090a0f9bb5a4604f18bf","2015-06-19 00:00:00","Field Services","Patrol North","Fourth Watch","","Internal","Internal Investigation","Prisoner Escape","Sustained","","","","","","Dd1a8d2129682ce21e0342d563243cba","White","Male","29","5"
"147f80e15f97090a0f9bb5a4604f18bf","2015-06-19 00:00:00","Investigations","Crimes Against Persons","Robbery","","Internal","Internal Investigation","Prisoner Escape","Sustained","","","","","","6802fffe3cde52c0ca7c0b42228adeaf","Asian","Male","45","20"
"74ab93070f6045fc3239736936e495cc","2015-06-24 00:00:00","Field Services","Patrol West","Fourth Watch","","Internal","Internal Investigation","Fail to Appear in Court","Sustained","","","","","","70ea7329e0be6018ae0bc8cd0a40ed6c","White","Female","33","9"
"545ba54d7308e39e572c5fa99aab4983","2015-06-05 00:00:00","Field Services","Patrol West","Second Watch","","Internal","Internal Investigation","Handling Evidence/Personal Property","Sustained","","47b6a213bb0e38d60285868ea8bbe207","White","Female","54","860ae74b829a6be3df2f180113157e60","Black","Male","29","3"
"0df0a7738d413aea28efb715947e5457","2015-06-06 00:00:00","Field Services","Patrol West","Second Watch","Other","Internal","Internal Investigation","Handling Evidence/Personal Property","Sustained","","C995b908a595859f7ae4c185b675ba11","White","Female","26","Be0ddb83a2e03fb36ad6ef55e5cbc4f7","White","Male","30","6"
"0df0a7738d413aea28efb715947e5457","2015-06-06 00:00:00","Field Services","Patrol West","Second Watch","Other","Internal","Internal Investigation","","","Sustained","C995b908a595859f7ae4c185b675ba11","White","Female","26","B7d81488a9c090f29aa11c313c6562c7","White","Male","29","5"
"6b9584caca1a8915e58e7b5cfa701a95","2015-11-19 00:00:00","Field Services","Patrol South","Community Policing","","Internal","Internal Investigation","Comply With Policy/City Ar 3.2","Sustained","","C3bd530bd812427cd5b0d2b2c411b5da","White","Female","","Dac5d5a17c503bfedcdaae09ef7da13b","White","Male","43","19"
"6b9584caca1a8915e58e7b5cfa701a95","2015-11-19 00:00:00","Field Services","Patrol South","Community Policing","","Internal","Internal Investigation","Comply With Policy/City Ar 3.2","Sustained","","B09f3886134a625ff761be9b7d21687b","White","Male","","Dac5d5a17c503bfedcdaae09ef7da13b","White","Male","43","19"
"9747b7bc53680bd80faf2fd2fd393221","2015-11-22 00:00:00","Support Services","Records","First Watch","","","Internal Investigation","Late for Work","Sustained","","","","","","489a96ea4037994e59a3c8bbd1498bbc","White","Female","57","9"
"71a920cecf22ad5f434254e35161a505","2015-11-25 00:00:00","Field Services","Patrol South","First Watch","","","External Investigation","Racial Profiling","Unfounded","","3c1c95c19e615f40091ccc3ee076ebf1","White","Male","72","4a8f64939cffabbfe88792b35283d89e","Hispanic","Male","56","22"
"286cf07af9fc0ebd21667ab75bceb211","2015-11-30 00:00:00","Field Services","Patrol North","First Watch","","","Internal Investigation","Search Prisoner","Sustained","","","","","","E5cf702631cd9ffcd1988678ad8f7519","White","Male","53","26"
"4ce39e8617eea7d966a64ef630be0208","2015-11-30 00:00:00","Field Services","Patrol North","Second Watch","","","Internal Investigation","Care of Assigned Equipment","Sustained","","","","","","2140b234bbfddf1a3417db87ef135abc","White","Male","26","2"
"f9d54ed0948a7b6fe13984567aa1cefe","2015-12-15 00:00:00","Field Services","Patrol West","Scat","","","Internal Investigation","Complete Report by End of Watch","Sustained","","","","","","Ada625cc2643971815b5336cb433eeca","White","Male","39","10"
"880724d3de151cac17222ec2910d101c","2015-12-21 00:00:00","Field Services","Patrol North","Third Watch","","","Internal Investigation","Fail to Qualify With Handgun","Sustained","","","","","","0b5c9817ee809f8b3638839459d2e948","White","Female","26","4"
"56cfdb51f65929f3561d345ffca77bee","2015-12-21 00:00:00","Field Services","Patrol North","Third Watch","","","External Investigation","Racial Profiling","Unfounded","","D92a0e61ae482fe8e41bb82bd32f37b9","Black","Male","52","694bb3f69a0397cc65407dce5bd485ca","White","Male","34","3"
"0c70c0f7c26de6b7c9b1c9057fc03154","2015-12-29 00:00:00","Support Services","Records","Case Desk","","","Internal Investigation","Commit a Misdemeanor Crime","None","","","","","","44b9a6a30e605d70249ca81fd2b6e5e2","White","Female","53","8"
"9ec491218663058f55eea71a672824d1","2015-12-29 00:00:00","Field Services","Patrol East","First Watch","","","Internal Investigation","Prisoner Escape","Sustained","","","","","","82f2487fb9a85abe9da452bc2831fc4f","White","Male","51","14"
"9ec491218663058f55eea71a672824d1","2015-12-29 00:00:00","Field Services","Patrol East","First Watch","","","Internal Investigation","Handcuffing Felony Prisoners","Not Sustained","","","","","","82f2487fb9a85abe9da452bc2831fc4f","White","Male","51","14"
"2ea6a62acb8cd46eca538201378e307d","2016-01-04 00:00:00","Support Services","Administrative Services","Animal Control Section","","Internal","Internal Investigation","Sexual Harassment-City Ar Policy 3.2","Sustained","","","","","","F13ecc27eab2900ff8a9808843513620","White","Male","54","28"
"347ea0b9671707eedd07da1e81553222","2016-01-04 00:00:00","Support Services","Records","First Watch","","Internal","Internal Investigation","Commit a Misdemeanor Crime","Sustained","","","","","","A22f65bd2bd8e65d7a2bf0eb7bf9ce29","Black","Female","60","7"
"347ea0b9671707eedd07da1e81553222","2016-01-04 00:00:00","Support Services","Records","First Watch","","Internal","Internal Investigation","Dept. Correspondence/ Restricted Use","Sustained","","","","","","A22f65bd2bd8e65d7a2bf0eb7bf9ce29","Black","Female","60","7"
"5f074f3b84ffe43af2fbecee1285ca58","2016-01-11 00:00:00","Field Services","Patrol East","Fourth Watch","","","Internal Investigation","Care of Assigned Equipment","Sustained","","","","","","Be2fb02f700890b56e6d44cecd3582bf","White","Male","30","1"
"b4b1ef019b2121f7416bcb1de827d07c","2016-01-19 00:00:00","Investigations","Crimes Against Persons","Homicide","","","External Investigation","Rude Conduct With Citizen","Sustained","","4786eb00240ba66f1a332ea7ba88eaf7","","Female","","D0d749edc300fc84d4471b417a278fb4","White","Male","46","19"
"3bb72791717a36cdd5f65110e824dd37","2016-01-19 00:00:00","Support Services","Records","First Watch","","","Internal Investigation","Late for Work","Sustained","","","","","","De9a4823e88d7f8a57d1295418b0e8df","White","Female","51","9"
"b5912ab211747ed32b133131c51ba4a5","2015-08-06 00:00:00","Field Services","Patrol North","Second Watch","","External","External Investigation","Rude Conduct With Citizen","Not Sustained","","76212c9a794b29d25e7d3e8be72eea27","Black","Female","56","Ad4354f048cb4cd9ab1fec6c94999ec7","White","Male","30","2"
"5f76d7a54f1cdf371094eaee3198b292","2015-08-07 00:00:00","Investigations","Technical Services","Second Watch","","Internal","Internal Investigation","Respond to Call","Not Sustained","","","","","","Dd53f73c98fb9a92652c90be8a9a2b4f","White","Female","39","5"
"5f76d7a54f1cdf371094eaee3198b292","2015-08-07 00:00:00","Investigations","Technical Services","Second Watch","","Internal","Internal Investigation","Use Good Judgment","Sustained","","","","","","Dd53f73c98fb9a92652c90be8a9a2b4f","White","Female","39","5"
"23a6e296e130caa496a4deeb48410eb6","2015-08-10 00:00:00","Field Services","Patrol East","Community Policing","","","Internal Investigation","Unsafe Handling of Weapon","Sustained","","","","","","F71ede6e73e14696e1902a8ac869d972","White","Male","32","10"
"92977635abdb828506c11a8f3b31122e","2015-08-12 00:00:00","Field Services","Patrol West","Scat","","Internal","Internal Investigation","Handling Evidence/Personal Property","Sustained","","5fe758e9d2c35be48f73bb9301851f17","Black","Female","23","A439b8ac4b2a79a4fb9d119bc61f6f05","White","Male","36","11"
"3ef046fcaace6fefe47da9382b9224ec","2015-08-14 00:00:00","Field Services","Patrol East","Fourth Watch","","Internal","Internal Investigation","Obligations as Wpd Officer - Valid Dl","Not Sustained","","","","","","360975603ab7b1293586c6d0a765f336","White","Female","26","1"
"3ef046fcaace6fefe47da9382b9224ec","2015-08-14 00:00:00","Field Services","Patrol East","Fourth Watch","","Internal","Internal Investigation","Use Good Judgment","Sustained","","","","","","360975603ab7b1293586c6d0a765f336","White","Female","26","1"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Second Watch","Other Disturbance","Internal","Internal Investigation","Excessive Force Prohibited","Exonerated","","40e7a401b292d1831740dfb51b9ca163","Hispanic","Male","33","6eb877a54ea2569a80c1c6b547173031","White","Male","35","11"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Second Watch","Other Disturbance","Internal","Internal Investigation","Excessive Force Prohibited","Exonerated","","Fbdc8910782c1a9fd3c9ffd99ce708c2","White","Male","","6eb877a54ea2569a80c1c6b547173031","White","Male","35","11"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Second Watch","Other Disturbance","Internal","Internal Investigation","Excessive Force Prohibited","Exonerated","","89551274734af4bb10310f84fd815ed9","White","Female","","6eb877a54ea2569a80c1c6b547173031","White","Male","35","11"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Second Watch","Other Disturbance","Internal","Internal Investigation","Excessive Force Prohibited","Exonerated","","Aad390ef93ea2dfc13d6cd67d14cafff","White","Male","","6eb877a54ea2569a80c1c6b547173031","White","Male","35","11"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Third Watch","Other Disturbance","Internal","Internal Investigation","Unnecessary Force Taser","Exonerated","","40e7a401b292d1831740dfb51b9ca163","Hispanic","Male","33","8f53378c0c70ff33ae1458915720c852","White","Male","24","2"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Third Watch","Other Disturbance","Internal","Internal Investigation","Unnecessary Force Taser","Exonerated","","89551274734af4bb10310f84fd815ed9","White","Female","","8f53378c0c70ff33ae1458915720c852","White","Male","24","2"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Third Watch","Other Disturbance","Internal","Internal Investigation","Unnecessary Force Taser","Exonerated","","Aad390ef93ea2dfc13d6cd67d14cafff","White","Male","","8f53378c0c70ff33ae1458915720c852","White","Male","24","2"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Third Watch","Other Disturbance","Internal","Internal Investigation","Excessive Force Prohibited","Exonerated","","40e7a401b292d1831740dfb51b9ca163","Hispanic","Male","33","8f53378c0c70ff33ae1458915720c852","White","Male","24","2"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Third Watch","Other Disturbance","Internal","Internal Investigation","Excessive Force Prohibited","Exonerated","","Bc0c3273ba86dbfacb32f6e208e45db6","White","Male","","8f53378c0c70ff33ae1458915720c852","White","Male","24","2"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Third Watch","Other Disturbance","Internal","Internal Investigation","Unnecessary Force Taser","Exonerated","","Ac7bb66dee9e8f93660eef1a0f621aa8","White","Male","","8f53378c0c70ff33ae1458915720c852","White","Male","24","2"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Second Watch","Other Disturbance","Internal","Internal Investigation","Excessive Force Prohibited","Exonerated","","Ac7bb66dee9e8f93660eef1a0f621aa8","White","Male","","6eb877a54ea2569a80c1c6b547173031","White","Male","35","11"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Third Watch","Other Disturbance","Internal","Internal Investigation","Excessive Force Prohibited","Exonerated","","Ac7bb66dee9e8f93660eef1a0f621aa8","White","Male","","8f53378c0c70ff33ae1458915720c852","White","Male","24","2"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Third Watch","Other Disturbance","Internal","Internal Investigation","Unnecessary Force Taser","Exonerated","","Fbdc8910782c1a9fd3c9ffd99ce708c2","White","Male","","8f53378c0c70ff33ae1458915720c852","White","Male","24","2"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Second Watch","Other Disturbance","Internal","Internal Investigation","Excessive Force Prohibited","Exonerated","","Bc0c3273ba86dbfacb32f6e208e45db6","White","Male","","6eb877a54ea2569a80c1c6b547173031","White","Male","35","11"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Third Watch","Other Disturbance","Internal","Internal Investigation","Excessive Force Prohibited","Exonerated","","Fbdc8910782c1a9fd3c9ffd99ce708c2","White","Male","","8f53378c0c70ff33ae1458915720c852","White","Male","24","2"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Third Watch","Other Disturbance","Internal","Internal Investigation","Excessive Force Prohibited","Exonerated","","89551274734af4bb10310f84fd815ed9","White","Female","","8f53378c0c70ff33ae1458915720c852","White","Male","24","2"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Third Watch","Other Disturbance","Internal","Internal Investigation","Excessive Force Prohibited","Exonerated","","Aad390ef93ea2dfc13d6cd67d14cafff","White","Male","","8f53378c0c70ff33ae1458915720c852","White","Male","24","2"
"af145c52be30f67eb8ba7da5c6f0b69d","2015-08-15 21:45:00","Field Services","Patrol South","Third Watch","Other Disturbance","Internal","Internal Investigation","Unnecessary Force Taser","Exonerated","","Bc0c3273ba86dbfacb32f6e208e45db6","White","Male","","8f53378c0c70ff33ae1458915720c852","White","Male","24","2"
"0d919e98f6ec2e50ad43eb528f0f072e","2015-08-18 00:00:00","Field Services","Patrol East","First Watch","","Internal","Internal Investigation","Comply With Policy - Field Sop","Sustained","","","","","","01998e61469db33eb100a9086c4ef1a8","White","Male","44","15"
"0d919e98f6ec2e50ad43eb528f0f072e","2015-08-18 00:00:00","Field Services","Patrol East","First Watch","","Internal","Internal Investigation","Comply With Policy - Field Sop","Sustained","","","","","","753a163174d491979bb87435bb06de6f","White","Male","39","17"
"659829c6ad27430604c7d41f510c075c","2015-08-20 00:00:00","Investigations","Crimes Against Persons","Homicide","","Internal","Internal Investigation","Sick Leave in Excess of Amount Available","Sustained","","","","","","956911b95e4bac2632cae27d2e101b86","White","Male","43","16"
"50cfafcdfd3211f204c0bf11201c090e","2015-08-13 00:00:00","Field Services","Patrol East","Community Policing","","Internal","Internal Investigation","Unsafe Handling of Weapon","Sustained","","","","","","34c66fb8cb6f94a231e0a41e32d67f1c","Black","Male","37","13"
"7d32d1134c457faf76d91399cf1eb6f0","2015-08-28 00:00:00","Field Services","Patrol East","Scat","","External","External Investigation","Racial Profiling","Withdrawn","","96665b562f6136ad27d6990dc71d5e8f","Black","Male","18","7e567a64ac18f978f1ef36d246105099","White","Female","30","5"
"7d32d1134c457faf76d91399cf1eb6f0","2015-08-28 00:00:00","Field Services","Patrol East","Scat","","External","External Investigation","Racial Profiling","Withdrawn","","96665b562f6136ad27d6990dc71d5e8f","Black","Male","18","E2430a3263dbf7567dc777ad99e09b7f","White","Male","31","4"
"7d32d1134c457faf76d91399cf1eb6f0","2015-08-28 00:00:00","Field Services","Patrol East","Scat","","External","External Investigation","Racial Profiling","Withdrawn","","F9064cd1b6bd678500f8a0a54e632bf5","Black","Female","","7e567a64ac18f978f1ef36d246105099","White","Female","30","5"
"7d32d1134c457faf76d91399cf1eb6f0","2015-08-28 00:00:00","Field Services","Patrol East","Third Watch","","External","External Investigation","Racial Profiling","Withdrawn","","96665b562f6136ad27d6990dc71d5e8f","Black","Male","18","43bfaa5f887ca22161f20268dfa3e680","White","Male","27","5"
"7d32d1134c457faf76d91399cf1eb6f0","2015-08-28 00:00:00","Field Services","Patrol East","Scat","","External","External Investigation","Racial Profiling","Withdrawn","","F9064cd1b6bd678500f8a0a54e632bf5","Black","Female","","E2430a3263dbf7567dc777ad99e09b7f","White","Male","31","4"
"7d32d1134c457faf76d91399cf1eb6f0","2015-08-28 00:00:00","Field Services","Patrol East","Third Watch","","External","External Investigation","Racial Profiling","Withdrawn","","F9064cd1b6bd678500f8a0a54e632bf5","Black","Female","","43bfaa5f887ca22161f20268dfa3e680","White","Male","27","5"
"7b1081f3fb56f79babacacc1df366613","2015-09-02 00:00:00","Field Services","Patrol North","Fourth Watch","","","External Investigation","Excessive Force Prohibited","Exonerated","","1ad8db2080798828e2b25630b3095340","Black","Male","48","7384dba30d570ca9ed7e3ab4b20ffab2","White","Male","30","2"
"7b1081f3fb56f79babacacc1df366613","2015-09-02 00:00:00","Field Services","Patrol North","Third Watch","","","External Investigation","Excessive Force Prohibited","Exonerated","","1ad8db2080798828e2b25630b3095340","Black","Male","48","0b5c9817ee809f8b3638839459d2e948","White","Female","25","3"
"7b1081f3fb56f79babacacc1df366613","2015-09-02 00:00:00","Field Services","Patrol North","Third Watch","","","External Investigation","Excessive Force Prohibited","Exonerated","","19e1b4eb71ab2318a3ad2734844ca1d4","White","Male","","6966bfe8b8c4bf8eb999bda08a196dd3","White","Male","31","2"
"7b1081f3fb56f79babacacc1df366613","2015-09-02 00:00:00","Field Services","Patrol North","Third Watch","","","External Investigation","Unnecessary Force Taser","Exonerated","","1ad8db2080798828e2b25630b3095340","Black","Male","48","0b5c9817ee809f8b3638839459d2e948","White","Female","25","3"
"7b1081f3fb56f79babacacc1df366613","2015-09-02 00:00:00","Field Services","Patrol North","Third Watch","","","External Investigation","Unnecessary Force Taser","Exonerated","","19e1b4eb71ab2318a3ad2734844ca1d4","White","Male","","0b5c9817ee809f8b3638839459d2e948","White","Female","25","3"
"7b1081f3fb56f79babacacc1df366613","2015-09-02 00:00:00","Field Services","Patrol North","Fourth Watch","","","External Investigation","Excessive Force Prohibited","Exonerated","","19e1b4eb71ab2318a3ad2734844ca1d4","White","Male","","7384dba30d570ca9ed7e3ab4b20ffab2","White","Male","30","2"
"7b1081f3fb56f79babacacc1df366613","2015-09-02 00:00:00","Field Services","Patrol North","Third Watch","","","External Investigation","Excessive Force Prohibited","Exonerated","","1ad8db2080798828e2b25630b3095340","Black","Male","48","6966bfe8b8c4bf8eb999bda08a196dd3","White","Male","31","2"
"7b1081f3fb56f79babacacc1df366613","2015-09-02 00:00:00","Field Services","Patrol North","Third Watch","","","External Investigation","Excessive Force Prohibited","Exonerated","","19e1b4eb71ab2318a3ad2734844ca1d4","White","Male","","0b5c9817ee809f8b3638839459d2e948","White","Female","25","3"
"fdb394283e51d8494e101db2c118f619","2015-09-02 00:00:00","Field Services","Patrol East","Second Watch","","External","External Investigation","Complete and Thorough Investigation","Not Sustained","","3ead09fb844b29c9743a7b6c7dd38134","White","Male","","2206540455d571dc51e495e36b7c8f55","Hispanic","Male","31","4"
"fdb394283e51d8494e101db2c118f619","2015-09-02 00:00:00","Field Services","Patrol East","Second Watch","","External","External Investigation","Complete and Thorough Investigation","Not Sustained","","2abe38a7b74cff1335dddfa9cbee9dcc","White","Female","38","2206540455d571dc51e495e36b7c8f55","Hispanic","Male","31","4"
"fdb394283e51d8494e101db2c118f619","2015-09-02 00:00:00","Field Services","Patrol East","Second Watch","","External","External Investigation","Rude Conduct With Citizen","Not Sustained","","2abe38a7b74cff1335dddfa9cbee9dcc","White","Female","38","2206540455d571dc51e495e36b7c8f55","Hispanic","Male","31","4"
"fdb394283e51d8494e101db2c118f619","2015-09-02 00:00:00","Field Services","Patrol East","Second Watch","","External","External Investigation","Rude Conduct With Citizen","Not Sustained","","3ead09fb844b29c9743a7b6c7dd38134","White","Male","","2206540455d571dc51e495e36b7c8f55","Hispanic","Male","31","4"
"417b3a61eeb45d99d6c10b4a12816a54","2015-09-04 17:00:00","Field Services","Patrol North","First Watch","","External","External Investigation","Use Good Judgment","Sustained","","0d78c79a6be9ff4aefa13464525ff56c","Black","Female","33","Dd072c66e98443cdb4c212128a7a4c8f","Unknown","Male","42","14"
"417b3a61eeb45d99d6c10b4a12816a54","2015-09-04 17:00:00","Field Services","Patrol North","First Watch","","External","External Investigation","Use Good Judgment","Sustained","","3b90aeb640c0cf156b599171c2c72518","Black","Female","","Dd072c66e98443cdb4c212128a7a4c8f","Unknown","Male","42","14"
"417b3a61eeb45d99d6c10b4a12816a54","2015-09-04 17:00:00","Field Services","Patrol North","First Watch","","External","External Investigation","Use Good Judgment","Sustained","","E2bcbef8f478751ce1622795fd2e4a1a","Black","Female","","Dd072c66e98443cdb4c212128a7a4c8f","Unknown","Male","42","14"
"417b3a61eeb45d99d6c10b4a12816a54","2015-09-04 17:00:00","Field Services","Patrol North","First Watch","","External","External Investigation","Use of Force Reporting Incidents Reports","Sustained","","56bb97e90b42050d035a2a2acebabbad","Black","Male","23","Dd072c66e98443cdb4c212128a7a4c8f","Unknown","Male","42","14"
