"id","caseNumber","serviceType","incidentType","source","occurredDate","receivedDate","completedDate","assignment","allegation","disposition","residentIdentifier","residentRole","residentRace","residentSex","residentAge","officerIdentifier","officerRace","officerSex","officerAge","officerYearsOfService"
"097d0f2b7684cb5389e383f609d29fa8","2015-0457","","External Complaints","Citizen","2015-07-31 00:00:00","2015-07-31 00:00:00","2016-07-26 00:00:00","Northern District","Misconduct/General","Sustained","fe1fa0bcb17bed7b108ba0d29ac7a4a1","Complainant","Black","Male","","b6df2dc76a7f6e9c04284d52eda09eae","Black","Male","32","8"
"3fff6530cb46a4738e11f373c1a50360","2015-0423","","External Complaints","Citizen","2015-05-22 00:00:00","2015-06-18 00:00:00","2016-06-10 00:00:00","Southwestern District","Neglect of Duty","Sustained","6fae9f9085be0c9b4a98902326b8f103","Complainant","Black","Female","66","f1f546a690067a8dd060477652002f3f","Black","Male","36","3"
"3fff6530cb46a4738e11f373c1a50360","2015-0423","","External Complaints","Citizen","2015-05-22 00:00:00","2015-06-18 00:00:00","2016-06-10 00:00:00","Southwestern District","Misconduct/General","Sustained","6fae9f9085be0c9b4a98902326b8f103","Complainant","Black","Female","66","f1f546a690067a8dd060477652002f3f","Black","Male","36","3"
"3fff6530cb46a4738e11f373c1a50360","2015-0423","","External Complaints","Citizen","2015-05-22 00:00:00","2015-06-18 00:00:00","2016-06-10 00:00:00","Southwestern District","Neglect of Duty","Not Sustained","6fae9f9085be0c9b4a98902326b8f103","Complainant","Black","Female","66","1a106ed872413582bff97444565ae4dc","White","Male","37","15"
"3fff6530cb46a4738e11f373c1a50360","2015-0423","","External Complaints","Citizen","2015-05-22 00:00:00","2015-06-18 00:00:00","2016-06-10 00:00:00","Southwestern District","Misconduct/General","Not Sustained","6fae9f9085be0c9b4a98902326b8f103","Complainant","Black","Female","66","fc021f492ecdd30755e7bdd1196cfe53","Black","Female","35","6"
"99ecc7ead62f7cbbb42281af957c949d","2018-0530","On View","External Complaints","Phone Call","2018-09-06 00:00:00","2018-09-10 00:00:00","","Southern District","Conduct Unbecoming a Police Officer/Employee","","692a85237aa9c0de9bfc197ccdae2def","Witness","","","","f3b79e642b226707fc61a201d595bcc6","African Amer","Male","27","5"
"f13946a2b3a1171ef6943ab8aa506c00","2015-0022","","Internal Complaints","","2015-01-19 00:00:00","2015-01-22 00:00:00","2016-01-20 00:00:00","Central District","Misconduct/General","Not Sustained","026fe870f3e4249d5e28367061d50c58","Witness","","","","0abaca9ba7d3621d7ce08c69bc1a12b4","White","Male","41","3"
"d1a3b704193821ec5b51254e66d80bdf","2015-0065","On View","External Complaints","","2015-02-11 00:00:00","2015-02-12 00:00:00","2015-09-17 00:00:00","Northwestern District","Misconduct/General","Not Sustained","d14336a1cbdca8b6b4122e25404d3a0c","Complainant","Black","Male","25","cd3d6ce034622858a08e03d66fa8de23","Black","Male","42","15"
"d1a3b704193821ec5b51254e66d80bdf","2015-0065","On View","External Complaints","","2015-02-11 00:00:00","2015-02-12 00:00:00","2015-09-17 00:00:00","Northwestern District","False Arrest / Imprisonment","Not Sustained","d14336a1cbdca8b6b4122e25404d3a0c","Complainant","Black","Male","25","974071b6d04cfef47df0f678a8582550","White","Male","31","3"
"d1a3b704193821ec5b51254e66d80bdf","2015-0065","On View","External Complaints","","2015-02-11 00:00:00","2015-02-12 00:00:00","2015-09-17 00:00:00","Northwestern District","Misconduct/VCS Planting Evidence","Not Sustained","d14336a1cbdca8b6b4122e25404d3a0c","Complainant","Black","Male","25","8740dd860a4a8b4561ac7832bdf95f8f","Black","Female","26","4"
"b36408e8f7151ae2c4139c56dc5e2b25","2015-0377","","External Complaints","","2015-06-26 00:00:00","2015-06-26 00:00:00","2015-11-03 00:00:00","DDU-SED","Misconduct/General","Unfounded","d9068ed02bfe8010edd4c217935de5bb","Complainant","Black","Male","20","41e8d540ff92d01d4bc9ec211f77f316","White","Male","36","9"
"bd019ad3abaa13212ec451ce512cde54","2015-0190","Call for Service","External Complaints","Citizen","2015-04-06 00:00:00","2015-04-09 00:00:00","2016-03-30 00:00:00","Northwestern District","Misconduct/VCS Felony Theft","Unfounded","90d6dd7f3c633ea004551a18aed5a22f","Complainant","Black","Male","33","312538a42aca170ed3220f00b77a5d17","White","Male","26","3"
"bd019ad3abaa13212ec451ce512cde54","2015-0190","Call for Service","External Complaints","Citizen","2015-04-06 00:00:00","2015-04-09 00:00:00","2016-03-30 00:00:00","Northwestern District","False Report","Unfounded","90d6dd7f3c633ea004551a18aed5a22f","Complainant","Black","Male","33","312538a42aca170ed3220f00b77a5d17","White","Male","26","3"
"bd019ad3abaa13212ec451ce512cde54","2015-0190","Call for Service","External Complaints","Citizen","2015-04-06 00:00:00","2015-04-09 00:00:00","2016-03-30 00:00:00","Northwestern District","Misconduct/VCS Felony Theft","Unfounded","e9c338a62a4e926cca8417e918939412","Witness","","","","312538a42aca170ed3220f00b77a5d17","White","Male","26","3"
"909a7f97f766f9a8bdee42ee88e6e441","2015-0203","On View","External Complaints","Citizen","2015-04-14 00:00:00","2015-04-15 00:00:00","2015-08-24 00:00:00","SES - Vice/UC Squads","Excessive Force","Not Sustained","0c49ebd6025126d4f1c4a9ae656cafb8","Witness","","","","edd67c18381da2e4a0a6dae12de68f2c","Black","Male","44","10"
"3fff6530cb46a4738e11f373c1a50360","2015-0423","","External Complaints","Citizen","2015-05-22 00:00:00","2015-06-18 00:00:00","2016-06-10 00:00:00","Southwestern District","Neglect of Duty","Sustained","51032e31d1d1e7a0ceac777612137546","Complainant","Black","Male","20","f1f546a690067a8dd060477652002f3f","Black","Male","36","3"
"3fff6530cb46a4738e11f373c1a50360","2015-0423","","External Complaints","Citizen","2015-05-22 00:00:00","2015-06-18 00:00:00","2016-06-10 00:00:00","Southwestern District","Neglect of Duty","Not Sustained","51032e31d1d1e7a0ceac777612137546","Complainant","Black","Male","20","1a106ed872413582bff97444565ae4dc","White","Male","37","15"
"ab69255b64fe61083f85feb22a8d582c","2015-0135","","External Complaints","","2015-03-14 00:00:00","2015-03-15 00:00:00","2016-03-09 00:00:00","Southern District","False Arrest / Imprisonment","Sustained","735ee2b203dbb3f6b0035b32d1429f79","Complainant","","Female","","0cc7491bcc44141f63c8554dcdf638fa","Black","Male","27","5"
"ab69255b64fe61083f85feb22a8d582c","2015-0135","","External Complaints","","2015-03-14 00:00:00","2015-03-15 00:00:00","2016-03-09 00:00:00","Southern District","Misconduct/General","Sustained","0bf6bc0f9244f78ef8d114a1698b182a","Complainant","","Female","","0cc7491bcc44141f63c8554dcdf638fa","Black","Male","27","5"
"5f056cb950cc9c6cfa143d8c3b44e828","2015-0136","","External Complaints","Citizen","2015-03-14 00:00:00","2015-03-17 00:00:00","2016-01-26 00:00:00","Northern District","False Arrest / Imprisonment","Unfounded","91a91e8ead231e66acfe3aa41a352200","Complainant","Black","Male","","faf47907e364c85fd1bf8f6c80a180b4","White","Male","40","16"
"055ff302a053815b32e987e60ed2e718","2015-0298","","External Complaints","Citizen","2015-05-24 00:00:00","2015-05-24 00:00:00","2016-03-31 00:00:00","Southwestern District","Neglect of Duty","Unfounded","d910814ed18e5756826bb3ce5cab8c9a","Witness","","","","2a4d6605a280b37bdd039e1aa76e4cf9","Black","Male","39","11"
"997b30a40afe44bcad33d5b0c621d505","2015-0317","","External Complaints","","2015-06-01 00:00:00","2015-06-01 00:00:00","2015-08-03 00:00:00","Northeastern District","Discourtesy","Not Sustained","f5ddf094f5e48ea153aed91e59e40b8f","Witness","","","","","Black","Male","28","8"
"fb074088b342de6d19778e5f658e50b4","2015-0393","","External Complaints","Citizen","2015-06-23 00:00:00","2015-07-06 00:00:00","2016-07-04 00:00:00","Northern District","Misconduct/General","Unfounded","98630a764a693dc2ccfede43bbd02700","Complainant","","Female","23","fe28c340b57c7ab0cf0f0093068789f2","Other Hispan","Female","43","8"
"fb074088b342de6d19778e5f658e50b4","2015-0393","","External Complaints","Citizen","2015-06-23 00:00:00","2015-07-06 00:00:00","2016-07-04 00:00:00","Northern District","","","98630a764a693dc2ccfede43bbd02700","Complainant","","Female","23","","","","",""
"fb074088b342de6d19778e5f658e50b4","2015-0393","","External Complaints","Citizen","2015-06-23 00:00:00","2015-07-06 00:00:00","2016-07-04 00:00:00","Northern District","Misconduct/General","Unfounded","34c6b6109c09909343030f8222fde5ce","Witness","","","","fe28c340b57c7ab0cf0f0093068789f2","Other Hispan","Female","43","8"
"c62fb2840657984fc3f67e48d8ab1f30","2017-0363","","External Complaints","Citizen","2017-07-12 00:00:00","2017-07-12 00:00:00","2018-07-06 00:00:00","DDS - SED","Inappropriate Comments And/Or Gesture(s)","Sustained","592a6d3de2cbc11f47b7a2c8da0e38a8","Complainant","Black","Male","","9636a8b3d975c9b9b3bc75f1c5e80ed7","White","Male","42","15"
"489e16edc20e2ced2606c1560df51d22","2016-0368","","External Complaints","Citizen","","2016-08-15 00:00:00","2016-12-02 00:00:00","Homicide Section","Harassment","Not Sustained","252ca88529a5886639d6366ad36c4846","Complainant","White","Female","","d495c3dfec12302f2000c15e59d054c9","White","Male","47","24"
"04f141c37705f3dc5f0f29e050db43d2","2018-0039","","External Complaints","Citizen","2016-06-15 00:00:00","2018-01-26 00:00:00","","Southeast District","False Arrest/Imprisonment","","7cc8b569abe6cfa965229a408adc79e5","Complainant","Unknown","Male","","75cc2e8ec5261c0b7af0393ed1c36164","African Amer","Male","32","9"
"04f141c37705f3dc5f0f29e050db43d2","2018-0039","","External Complaints","Citizen","2016-06-15 00:00:00","2018-01-26 00:00:00","","Southeast District","False Arrest/Imprisonment","","7cc8b569abe6cfa965229a408adc79e5","Complainant","Unknown","Male","","8ea49e56a28fed41609c5c0f2aa87d3f","White","Male","40","12"
"7d2cd08ff8c513db6ec1f091e180991c","2016-0312","","External Complaints","Attorney","2015-11-25 00:00:00","2016-07-11 00:00:00","2016-10-14 00:00:00","Western District","False Arrest / Imprisonment","Unfounded","c53b0ce6bca23dfd7b9b5090fcd222f6","Complainant","Unknown","Male","","27a457337ffb6ad1bf9672eb4c7c1adf","White","Male","28","2"
"7d2cd08ff8c513db6ec1f091e180991c","2016-0312","","External Complaints","Attorney","2015-11-25 00:00:00","2016-07-11 00:00:00","2016-10-14 00:00:00","Western District","Lawsuit Filed","","c53b0ce6bca23dfd7b9b5090fcd222f6","Complainant","Unknown","Male","","27a457337ffb6ad1bf9672eb4c7c1adf","White","Male","28","2"
"bd0baf063459f9b352399350f0c733db","2016-0567","","Ethics","Citizen","2016-07-22 00:00:00","2016-11-10 00:00:00","2017-03-30 00:00:00","SES - Eastside Zones","Misconduct/General","Sustained","b9942ea7f9aee7007e04ff701d78181e","Witness","","","","54c6eab8f277d60b8d18bd7b61397650","African Amer","Male","42","16"
"1f1f1f0f5c6afd21ceaba468efc8e30d","2017-0452","","External Complaints","Attorney","2016-07-19 00:00:00","2017-07-19 00:00:00","2018-07-17 00:00:00","Southern District","False Arrest/Imprisonment","Unfounded","66ce6dcd5faa3321ad1d67c700aee5fa","Complainant","White","Male","37","15570450e558404c802d27759a446f98","African Amer","Male","32","9"
"db15ef8b2d7e495e38cdb3f57eba8b0c","2017-0454","","External Complaints","Attorney","2017-07-05 00:00:00","2017-08-08 00:00:00","2018-08-03 00:00:00","OID - SES - Vice/UC Squads","Lawsuit Filed","","3da7cc85dd7129235b3dc599174db7be","Complainant","Black","Female","30","d93ca77c076f16d34fa0e59bf2137327","White","Male","50","19"
"6d0e266d9e76c638af378ae7b8383aa7","2016-0419","Unknown","External Complaints","Citizen","2016-09-21 00:00:00","2016-09-22 00:00:00","2016-12-12 00:00:00","OIS - RATT/Vice","Harassment","Not Sustained","8e21fbb58ca125b9ff76aa08bd3e0e91","Complainant","White","Female","","","White","Male","",""
"6d0e266d9e76c638af378ae7b8383aa7","2016-0419","Unknown","External Complaints","Citizen","2016-09-21 00:00:00","2016-09-22 00:00:00","2016-12-12 00:00:00","OIS - RATT/Vice","Discourtesy","Not Sustained","8e21fbb58ca125b9ff76aa08bd3e0e91","Complainant","White","Female","","","White","Male","",""
"9b310a394d473913d2f77a1f00603593","2017-0601","","External Complaints","Citizen","2017-04-23 00:00:00","2017-10-16 00:00:00","2018-10-05 00:00:00","Northeast District","False Arrest/Imprisonment","Unfounded","9bf1bdb9fb16595f3070305a1354afae","Complainant","Black","Male","17","09a70f68cbcbb4bc9206975a922659c4","African Amer","Male","32","8"
"4354962f1d42ea7eb707c552f6b38521","2018-0459","","External Complaints","Phone Call","2018-08-08 00:00:00","2018-08-10 00:00:00","","Eastern District","Neglect/General","","b8d9772fea71ec4c071898d3f3d87a9e","Complainant","","Male","","061c9005a726982d9811009532ae12e2","White","Male","22","1"
"9bb7a56d4264a3306ee5a7448edbd182","2018-0595","","External Complaints","Other Agency","2017-11-15 00:00:00","2018-10-09 00:00:00","","Western District","Neglect/BWC","","88452b81c4c06cd50974f84c525e12eb","Complainant","Unknown","Female","45","9e4a397d534ab4d542043b93faf8b61d","White","Female","41","16"
"2fb91b6bf5433f50c2f07ee1fa706603","2017-0097","","External Complaints","Other Agency","2017-02-18 00:00:00","2017-02-21 00:00:00","2017-12-20 00:00:00","OIS - Task Force/HIDTA Teams","Conduct Unbecoming a Police Officer/Employee","Not Sustained","2e36e4af12f88243e68a866326384fa5","Complainant","","Male","","737738a684ae9693c2476edda752883f","Other Hispan","Male","48","20"
"2fb91b6bf5433f50c2f07ee1fa706603","2017-0097","","External Complaints","Other Agency","2017-02-18 00:00:00","2017-02-21 00:00:00","2017-12-20 00:00:00","OIS - Task Force/HIDTA Teams","Conduct Unbecoming a Police Officer/Employee","Not Sustained","cec03d991e31f11b2f1ec36fde3d70a1","Witness","","","","737738a684ae9693c2476edda752883f","Other Hispan","Male","48","20"
"bd07ee0520d87b8d579402cf1caaa705","2017-0524","","External Complaints","Citizen","2017-09-06 00:00:00","2017-09-07 00:00:00","2018-09-19 00:00:00","Central District","Unnecessary Force","Unfounded","493e4242b592c26a33c61be9be11e131","Complainant","Black","Male","15","6beb833d5a42337282d85686e0fd2688","White","Male","26","2"
"bd3fece3deeff2cdc6872a0796440b29","2018-0086","","External Complaints","Attorney","2017-08-12 00:00:00","2018-02-02 00:00:00","","DDS - NWD","False Arrest/Imprisonment","","1a36e669aaca13adbcc22715a1ba4172","Complainant","White","Male","","e29f166ef6923f496f491ade0f9c34ed","African Amer","Male","52","16"
"93b056c50461b9185ca0bd2c70ff3cac","2016-0001","","Ethics","Other Agency","2016-01-01 00:00:00","2016-01-02 00:00:00","2016-09-06 00:00:00","Southwestern District","Misconduct/VCS Reckless Driving","Sustained","fdaba624c4d93fa0dfdd8275f7471ba4","Complainant","White","Male","","04964d473e5a8d39c8324a3e344b950a","Black","Male","36","7"
"caf94d02f29826dc86926e7a9cd8a9e8","2017-0677","","External Complaints","Agency Member","2017-06-12 00:00:00","2017-06-12 00:00:00","2018-02-10 00:00:00","Northeast District","Neglect/BWC","Sustained","a3928a5c6c8169025eadcd059a1500ad","Complainant","","Female","","ecef77a61aaff29d5fba8f1f4af9a2b2","African Amer","Male","30","1"
"d50a752bb40a7c712a2d53ac9b3a9a14","2016-0607","On View","External Complaints","Citizen","2016-10-13 00:00:00","2017-10-05 00:00:00","2017-10-09 00:00:00","Central District","Excessive Force","Not Sustained","fff3caac3d5118e19b6dd76a8e7759c3","Complainant","Black","Male","","2af58e5a3afbd84ee91b253b75ad9858","White","Male","41","9"
"703f715f18d910357662ce05c1907a00","2018-0402","","External Complaints","Phone Call","","2018-07-12 00:00:00","","Southeast District","False Arrest/Imprisonment","","2978b6b0c14f0e55c52d9233f48de00c","Complainant","Black","Female","","afb4fbeefa9f5d535f04f6c6084b8b3e","","","","1"
"58bf872e5cce42159b6324f27a0611df","2017-0462","","External Complaints","","2017-07-03 00:00:00","2017-08-11 00:00:00","2018-08-01 00:00:00","","Conduct Unbecoming a Police Officer/Employee","Unfounded","96fe65f18d767825a410081ad6487ac3","Complainant","Black","Female","","bc13fed9138138ab726d4a4973271595","White","Male","29","7"
"58bf872e5cce42159b6324f27a0611df","2017-0462","","External Complaints","","2017-07-03 00:00:00","2017-08-11 00:00:00","2018-08-01 00:00:00","","VCS/Other Misdemeanor","Unfounded","71f8683e7af401215b06fe5ab13ccf86","Complainant","Black","Male","","bc13fed9138138ab726d4a4973271595","White","Male","29","7"
"d9f680235c24bbd758e30ec14f78eecd","2017-0457","","External Complaints","Attorney","2016-07-16 00:00:00","2017-07-19 00:00:00","2018-07-17 00:00:00","Central District","Conduct Unbecoming a Police Officer/Employee","Not Sustained","d174f37e5261f194d637a753ce3ef839","Complainant","Unknown","Female","","","","","",""
"707830bd158113147688f1978f6fdff7","2016-0432","On View","External Complaints","Citizen","2016-09-23 00:00:00","2016-09-28 00:00:00","2016-11-07 00:00:00","Southwestern District","Harassment","Exonerated","16df8fea58fbf5ad71d8dc0d1462faeb","Complainant","Black","Male","","1fff8ee03809e5fb8fc762ff76344ea7","African Amer","Male","27","3"
"707830bd158113147688f1978f6fdff7","2016-0432","On View","External Complaints","Citizen","2016-09-23 00:00:00","2016-09-28 00:00:00","2016-11-07 00:00:00","Southwestern District","Harassment","Exonerated","16df8fea58fbf5ad71d8dc0d1462faeb","Complainant","Black","Male","","092a804a34a2daffd73570a3912df460","White","Male","29","8"
"21f2d759bd70d5fc49d5606b75d57de3","2016-0523","","External Complaints","Citizen","2016-10-17 00:00:00","2016-10-24 00:00:00","2017-03-13 00:00:00","Southeastern District","Discourtesy","Unfounded","36f02f1c5b58e586d02eb4376ad9a08b","Complainant","","Female","","","","","",""
"d2647f66c15f926a52f9965d050dec48","2018-0318","","External Complaints","","2018-05-25 00:00:00","2018-05-25 00:00:00","","Southern District","VCS/Sexual Misconduct","","eef9d523d1ea3bda94aa9b891384ffe6","Complainant","White","Female","","","","","",""
"0b040dde52ec7a2f76a7de0dbe289436","2015-0188","Off Duty","Ethics","Other Agency","2014-06-07 00:00:00","2015-04-08 00:00:00","2016-06-24 00:00:00","DDU-SED","Misconduct/VCS Assault","Not Sustained","b1d87215d763aed661155a1267381fb2","Witness","","","","9636a8b3d975c9b9b3bc75f1c5e80ed7","White","Male","38","12"
"0b040dde52ec7a2f76a7de0dbe289436","2015-0188","Off Duty","Ethics","Other Agency","2014-06-07 00:00:00","2015-04-08 00:00:00","2016-06-24 00:00:00","DDU-SED","Misconduct/VCS Assault","Not Sustained","f50b128b8353aecbe9652eb9d623af30","Witness","","","","9636a8b3d975c9b9b3bc75f1c5e80ed7","White","Male","38","12"
"0b040dde52ec7a2f76a7de0dbe289436","2015-0188","Off Duty","Ethics","Other Agency","2014-06-07 00:00:00","2015-04-08 00:00:00","2016-06-24 00:00:00","DDU-SED","Misconduct/General","Not Sustained","0006341aba6abbb67a1eefd565a62c11","Witness","","","","9636a8b3d975c9b9b3bc75f1c5e80ed7","White","Male","38","12"
"2a1a15f10519d9ffaf84244d3a73d2ce","2016-0120","Unknown","External Complaints","Citizen","2016-03-24 00:00:00","2016-03-24 00:00:00","2016-06-08 00:00:00","Northern District","Neglect of Duty","Unfounded","653a5d1b08c80418f93e2e7da1e2d4d3","Complainant","Black","Male","","4c046792bd95111fb1416603f51ff489","Black","Male","36","10"
"93b7b626531feff5dcdc3f54a2fac819","2016-0170","","External Complaints","Citizen","2016-04-25 00:00:00","2016-05-02 00:00:00","2016-12-12 00:00:00","Central District","Misconduct/VCS Illegal Search of Premises","Unfounded","99e78f1842cc53c11b7ba4d7dd244dcd","Complainant","Black","Female","38","","","","",""
"0116cb755fd469afab21fe4f29f52461","2016-0415","","External Complaints","","2016-06-17 00:00:00","2016-09-21 00:00:00","2017-03-22 00:00:00","DDU-ND","Harassment","Unfounded","50a850e6b8238323d7b4f93d7f16a99d","Complainant","Black","Male","48","9431853d30328eae3de9729eda8ce990","White","Male","44","15"
"ab32a830aa8f576d2b31b5ca1b680eb7","2016-0334","","External Complaints","Citizen","2016-07-12 00:00:00","2016-07-27 00:00:00","2017-02-24 00:00:00","Northeastern District","Failure to Submit Appropriate Reports And/Or Information, as Required.(not to Include Domestic Violence And/Or Child Ab","Sustained","b466eddc9902550a631cc90d200c2916","Witness","","","","36af549018f2005b8c91c5b81619b892","Other Hispan","Male","44","16"
"0116cb755fd469afab21fe4f29f52461","2016-0415","","External Complaints","","2016-06-17 00:00:00","2016-09-21 00:00:00","2017-03-22 00:00:00","DDU-ND","Harassment","Unfounded","1395ebdd64714e219d4312d16a9ae7f7","Complainant","Black","Male","","7bc8e191b5754aec88ab515517395816","African Amer","Male","51","12"
"e91b2a13d0458d5ad9dec3e6f3770e0d","2018-0107","Call for Service","External Complaints","Citizen","2018-02-20 00:00:00","2018-02-20 00:00:00","","Southeastern District","Neglect/General","","3fe66cfd9263f9734357ab07e4312dcb","Complainant","","Female","","3d945aced5702ccd4fb15c0bc44f0c72","","Male","29","1"
"c6a018f9873881c0f72c89f4238daf28","2017-0235","Call for Service","External Complaints","Citizen","2017-02-15 00:00:00","2017-04-18 00:00:00","2018-05-01 00:00:00","Northern District","Abusive or Discriminatory Language","Not Sustained","756cd1e0c8c5a1cbdef159777ca40d88","Complainant","White","Male","31","719b5857b47e5c0d399c7446c33e0340","White","Male","41","8"
"8077e224027a5b1c121beda27baf4ddd","2016-0540","Call for Service","External Complaints","Citizen","2016-06-13 00:00:00","2016-06-17 00:00:00","2017-02-13 00:00:00","Northwestern District","Mediation Program Review","","d24be1ef7c150da27b95d2c2c2c7d36c","Complainant","Black","Female","35","e94172625c243b45fa5b2e0a203a54dd","African Amer","Male","35","14"
"8556e10e0df3f8ea834aadb2ff75250d","2016-0326","On View","External Complaints","","2016-06-21 00:00:00","2016-07-25 00:00:00","2017-02-10 00:00:00","Central District","Excessive Force","Not Sustained","010f8c7afa733f7620465cbbb2561a5f","Complainant","Black","Male","","e5b9e5705bf3c5df331a157c6df932fa","Other Hispan","Male","36","11"
"73e023b4ab22a5107d5c8c0c1dbe843f","2016-0245","Call for Service","External Complaints","Citizen","2016-05-30 00:00:00","2016-06-02 00:00:00","2016-10-14 00:00:00","Southern District","Misconduct/General","Exonerated","d6bf13b3e2bff6d36532c011b2144c86","Complainant","Black","Male","17","47093a7bb1705f2f868d31a3a74113d3","Black","Male","25","1"
"73e023b4ab22a5107d5c8c0c1dbe843f","2016-0245","Call for Service","External Complaints","Citizen","2016-05-30 00:00:00","2016-06-02 00:00:00","2016-10-14 00:00:00","Southern District","False Arrest / Imprisonment","Exonerated","9903547b57852a15c09c4a5459cd3a78","Complainant","Black","Female","37","47093a7bb1705f2f868d31a3a74113d3","Black","Male","25","1"
"934db5ca9f483d12febaf353fcf7bd01","2017-0506","","External Complaints","Citizen","2017-08-25 00:00:00","2017-08-26 00:00:00","2018-01-13 00:00:00","Western District","VCS/Theft Related","Unfounded","4f6199b452d8ce5e95b1123d2f1816df","Complainant","Black","Female","","de20f505117b026bb86bb2aa523c876b","White","Male","41","19"
"8f231e145617e5f62f1f117b7cd06111","2015-0799","","External Complaints","","2013-01-01 00:00:00","2015-12-31 00:00:00","2016-02-08 00:00:00","Southwestern District","Misconduct/General","Not Sustained","f80b4483467c24f873e15462908b081a","Complainant","","Male","","1b6a8f3ed7b6a24037f5da935ce63d16","Black","Male","29","7"
"0db31ae4e0b440664941651a832b66e7","2016-0330","","External Complaints","","2016-07-18 00:00:00","2016-07-25 00:00:00","2017-02-06 00:00:00","SOS - Traffic Investigation","Neglect of Duty","Sustained","d81f8931836a6c332b7eac6a40428ed0","Witness","","","","9ba2d9c36a2c4ebee018ab63df700a08","White","Male","43","18"
"c2cc46094eb4c619acc9b1d7c704e247","2016-0087","","External Complaints","Citizen","2016-03-01 00:00:00","2016-03-02 00:00:00","2016-05-05 00:00:00","Southeastern District","Harassment","Not Sustained","7e5a5470252e237c32309926d2e521c1","Complainant","Black","Male","","fd2e2863d4a22accf9e8513f07bd45b4","White","Male","45","20"
"88320ee9b48bf4b6b4696bcee06bfec7","2016-0192","Call for Service","External Complaints","Citizen","2016-05-08 00:00:00","2016-05-09 00:00:00","2016-09-13 00:00:00","Northeastern District","Excessive Force","Unfounded","ef1446c555ce0f5c1c33ddf162e2a77e","Complainant","Black","Female","","86ccbe84f32af03a89a9bd2896146155","White","Male","27","2"
"89992b15ada1a30debe13eca27cabea0","2017-0089","","External Complaints","Citizen","2017-02-15 00:00:00","2017-02-16 00:00:00","2017-12-20 00:00:00","Southwestern District","Excessive Force","Not Sustained","8af9b797ee61f775bfa33af35af14760","Complainant","Black","Male","","58bbd3f8a4a5d41bdc0696b9f1bb3e04","White","Male","34","9"
"1076196a598e632f37cc52042d0553f3","2016-0267","","External Complaints","Citizen","2016-05-18 00:00:00","2016-06-10 00:00:00","2016-09-16 00:00:00","Southeastern District","False Arrest / Imprisonment","Not Sustained","cb165cc95cfa9327f95fbb6bc6f2a593","Complainant","","Female","","fd2e2863d4a22accf9e8513f07bd45b4","White","Male","46","20"
"1076196a598e632f37cc52042d0553f3","2016-0267","","External Complaints","Citizen","2016-05-18 00:00:00","2016-06-10 00:00:00","2016-09-16 00:00:00","Southeastern District","False Probable Cause Statement","Not Sustained","cb165cc95cfa9327f95fbb6bc6f2a593","Complainant","","Female","","8ea49e56a28fed41609c5c0f2aa87d3f","White","Male","38","10"
"882d8667a3fc382f88593c037d686153","2019-0098","","Ethics","Agency Member","2015-05-28 00:00:00","2019-01-09 00:00:00","","OID - SES - Westside Zones","Lawsuit Filed","","90309bdb163d4ca5e270865fd5d79409","Complainant","Black","Male","","783ed5102584abbfcf856541602d52f4","African Amer","Male","43","14"
"1076196a598e632f37cc52042d0553f3","2016-0267","","External Complaints","Citizen","2016-05-18 00:00:00","2016-06-10 00:00:00","2016-09-16 00:00:00","Southeastern District","False Arrest / Imprisonment","Not Sustained","64b403486f70220349f842a7fb74e2a2","Complainant","","","","fd2e2863d4a22accf9e8513f07bd45b4","White","Male","46","20"
"1076196a598e632f37cc52042d0553f3","2016-0267","","External Complaints","Citizen","2016-05-18 00:00:00","2016-06-10 00:00:00","2016-09-16 00:00:00","Southeastern District","False Probable Cause Statement","Not Sustained","64b403486f70220349f842a7fb74e2a2","Complainant","","","","8ea49e56a28fed41609c5c0f2aa87d3f","White","Male","38","10"
"1ba1d07f932635cbb9964c0f72002677","2017-0734","On View","External Complaints","","2017-12-29 00:00:00","2017-12-29 00:00:00","","Southeast District","Harassment","","59f8395cfc720f41a54ebdb58f6bfad3","Complainant","Black","Male","16","7f89c61dbf38c2a7737b512b89409221","White","Male","29","3"
"38a8c3c110038fee5183e720b2590413","2018-0386","","External Complaints","Phone Call","2018-07-03 00:00:00","2018-07-09 00:00:00","","Central District","False Arrest/Imprisonment","","ff7dc081bd7588ee9a084ec495332360","Complainant","Black","Male","","acde85176a1aa67354cb6b0d43ea185e","White","Male","26","4"
"38a8c3c110038fee5183e720b2590413","2018-0386","","External Complaints","Phone Call","2018-07-03 00:00:00","2018-07-09 00:00:00","","Central District","False Arrest/Imprisonment","","ff7dc081bd7588ee9a084ec495332360","Complainant","Black","Male","","6beb833d5a42337282d85686e0fd2688","White","Male","26","3"
"1ba1d07f932635cbb9964c0f72002677","2017-0734","On View","External Complaints","","2017-12-29 00:00:00","2017-12-29 00:00:00","","Southeast District","Excessive Force","","4b3d2cf5b70530192221947554157cf1","Complainant","Black","Male","","7f89c61dbf38c2a7737b512b89409221","White","Male","29","3"
"1ba1d07f932635cbb9964c0f72002677","2017-0734","On View","External Complaints","","2017-12-29 00:00:00","2017-12-29 00:00:00","","Southeast District","Harassment","","4b3d2cf5b70530192221947554157cf1","Complainant","Black","Male","","","","","",""
